time_ms,action,a,b,c
14361,STATE,5,143,
14371,STATE,6,143,
14385,STATE,7,143,
14400,STATE,0,144,
14402,STATE,1,144,
14424,STATE,2,144,
14439,STATE,3,144,
14441,STATE,4,144,
14470,STATE,5,144,
14472,STATE,6,144,
14486,STATE,7,144,
14500,STATE,0,145,
14512,STATE,1,145,
14534,STATE,3,145,
14535,STATE,2,145,
14542,STATE,4,145,
14554,STATE,5,145,
14573,STATE,6,145,
14590,STATE,0,146,
14593,STATE,7,145,
14603,STATE,1,146,
14616,STATE,2,146,
14635,STATE,3,146,
14648,STATE,4,146,
14662,STATE,5,146,
14681,STATE,7,146,
14684,STATE,6,146,
14694,STATE,0,147,
14706,STATE,1,147,
14727,STATE,3,147,
14735,STATE,2,147,
14744,STATE,4,147,
14770,STATE,5,147,
14783,STATE,7,147,
14785,STATE,6,147,
14799,STATE,0,148,
14810,STATE,1,148,
14816,STATE,2,148,
14836,STATE,3,148,
14843,STATE,4,148,
14853,STATE,5,148,
14868,STATE,6,148,
14881,STATE,7,148,
14901,STATE,0,149,
14909,STATE,1,149,
14919,STATE,2,149,
14934,STATE,3,149,
14946,STATE,4,149,
14964,STATE,5,149,
14965,STATE,6,149,
14978,STATE,7,149,
15001,STATE,0,150,
15022,STATE,1,150,
15027,STATE,3,150,
15035,STATE,2,150,
15055,STATE,4,150,
15070,STATE,5,150,
15072,STATE,6,150,
15077,STATE,7,150,
15102,STATE,0,151,
15107,STATE,1,151,
15132,STATE,2,151,
15146,STATE,3,151,
15147,STATE,4,151,
15167,STATE,6,151,
15168,STATE,5,151,
15187,STATE,7,151,
15202,STATE,0,152,
15210,RAISE,1,400,3000
15215,STATE,1,152,
15218,STATE,2,152,
15237,STATE,3,152,
15242,STATE,4,152,
15259,STATE,5,152,
15261,RAISE,2,400,3000
15272,STATE,6,152,
15284,STATE,7,152,
15300,RAISE,2,400,3000
15309,STATE,1,153,
15310,STATE,0,153,
15330,STATE,2,153,
15333,STATE,3,153,
15346,STATE,4,153,
15355,STATE,5,153,
15367,STATE,6,153,
15384,STATE,7,153,
15391,STATE,0,154,
15422,STATE,1,154,
15428,STATE,2,154,
15433,STATE,3,154,
15457,STATE,5,154,
15460,STATE,4,154,
15483,STATE,6,154,
15485,STATE,7,154,
15497,STATE,0,155,
15508,STATE,1,155,
15535,STATE,2,155,
15542,STATE,3,155,
15559,STATE,4,155,
15570,STATE,5,155,
15578,STATE,7,155,
15580,STATE,6,155,
15606,STATE,0,156,
15612,STATE,1,156,
15623,STATE,2,156,
15646,STATE,3,156,
15655,STATE,4,156,
15659,STATE,5,156,
15668,STATE,6,156,
15681,STATE,7,156,
15692,STATE,0,157,
15700,CLEAR,1,400,3000
15706,STATE,1,157,
15718,STATE,2,157,
15745,STATE,3,157,
15757,STATE,4,157,
15761,STATE,5,157,
15769,STATE,6,157,
15787,STATE,7,157,
15796,STATE,0,158,
15820,STATE,1,158,
15830,STATE,2,158,
15842,STATE,4,158,
15847,STATE,3,158,
15864,STATE,5,158,
15871,STATE,6,158,
15890,STATE,7,158,
15894,STATE,0,159,
15912,STATE,1,159,
15925,STATE,2,159,
15934,STATE,3,159,
15950,STATE,4,159,
15972,STATE,5,159,
15977,STATE,6,159,
15978,STATE,7,159,
15993,STATE,0,160,
16013,STATE,1,160,
16019,STATE,2,160,
16041,STATE,4,160,
16043,STATE,3,160,
16053,STATE,5,160,
16078,STATE,6,160,
16094,STATE,0,161,
16094,STATE,7,160,
16114,STATE,1,161,
16125,STATE,2,161,
16145,STATE,3,161,
16151,STATE,4,161,
16156,STATE,5,161,
16182,STATE,6,161,
16184,STATE,7,161,
16200,STATE,0,162,
16212,STATE,1,162,
16229,STATE,2,162,
16229,STATE,3,162,
16254,STATE,4,162,
16265,STATE,5,162,
16270,STATE,6,162,
16279,STATE,7,162,
16293,STATE,0,163,
16309,STATE,1,163,
16333,STATE,2,163,
16336,STATE,3,163,
16356,STATE,4,163,
16358,STATE,5,163,
16380,STATE,6,163,
16385,STATE,7,163,
16401,STATE,0,164,
16420,STATE,1,164,
16434,STATE,2,164,
16443,STATE,3,164,
16456,STATE,4,164,
16464,STATE,5,164,
16471,STATE,6,164,
16483,STATE,7,164,
16490,STATE,0,165,
16511,STATE,1,165,
16522,STATE,2,165,
16538,STATE,3,165,
16555,STATE,4,165,
16565,STATE,6,165,
16567,STATE,5,165,
16577,STATE,7,165,
16604,STATE,0,166,
16611,STATE,1,166,
16625,STATE,2,166,
16642,STATE,3,166,
16650,STATE,4,166,
16659,STATE,5,166,
16679,STATE,6,166,
16683,STATE,7,166,
16696,STATE,0,167,
16711,STATE,1,167,
16733,STATE,2,167,
16733,STATE,3,167,
16742,STATE,4,167,
16765,STATE,5,167,
16776,STATE,6,167,
16782,STATE,7,167,
16801,STATE,0,168,
16818,STATE,1,168,
16819,STATE,2,168,
16846,STATE,3,168,
16853,STATE,4,168,
16857,STATE,5,168,
16869,STATE,6,168,
16891,STATE,7,168,
16906,STATE,0,169,
16915,STATE,1,169,
16920,STATE,2,169,
16932,STATE,3,169,
16957,STATE,4,169,
16960,STATE,5,169,
16967,STATE,6,169,
16979,STATE,7,169,
17007,STATE,1,170,
17010,STATE,0,170,
17032,STATE,3,170,
17035,STATE,2,170,
17042,STATE,4,170,
17067,STATE,5,170,
17085,STATE,6,170,
17090,STATE,7,170,
17106,STATE,1,171,
17107,STATE,0,171,
17129,STATE,2,171,
17131,STATE,3,171,
17155,STATE,4,171,
17166,STATE,5,171,
17179,STATE,6,171,
17196,STATE,0,172,
17197,STATE,7,171,
17202,STATE,1,172,
17228,STATE,2,172,
17228,STATE,3,172,
17248,STATE,4,172,
17260,STATE,5,172,
17266,STATE,6,172,
17278,STATE,7,172,
17294,STATE,0,173,
17314,STATE,1,173,
17323,STATE,2,173,
17338,STATE,3,173,
17351,STATE,4,173,
17355,STATE,5,173,
17377,STATE,7,173,
17379,STATE,6,173,
17404,STATE,0,174,
17405,STATE,1,174,
17416,STATE,2,174,
17428,STATE,3,174,
17445,STATE,4,174,
17464,STATE,5,174,
17471,STATE,6,174,
17488,STATE,7,174,
17507,STATE,0,175,
17518,STATE,1,175,
17532,STATE,2,175,
17543,STATE,3,175,
17545,STATE,4,175,
17565,STATE,5,175,
17576,STATE,6,175,
17589,STATE,7,175,
17607,STATE,0,176,
17615,STATE,1,176,
17635,STATE,2,176,
17638,STATE,3,176,
17643,STATE,4,176,
17670,STATE,5,176,
17676,STATE,6,176,
17679,STATE,7,176,
17700,STATE,0,177,
17707,STATE,1,177,
17722,STATE,2,177,
17737,STATE,3,177,
17752,STATE,4,177,
17770,STATE,5,177,
17782,STATE,6,177,
17788,STATE,7,177,
17799,STATE,0,178,
17810,STATE,1,178,
17821,STATE,2,178,
17838,STATE,3,178,
17840,STATE,4,178,
17866,STATE,5,178,
17870,STATE,6,178,
17877,STATE,7,178,
17899,STATE,0,179,
17908,STATE,1,179,
17916,STATE,2,179,
17930,STATE,3,179,
17941,STATE,4,179,
17966,STATE,5,179,
17968,STATE,6,179,
17994,STATE,7,179,
17998,STATE,0,180,
18016,STATE,1,180,
18020,STATE,2,180,
18030,STATE,3,180,
18052,STATE,5,180,
18059,STATE,4,180,
18067,STATE,6,180,
18096,STATE,7,180,
18097,STATE,0,181,
18117,STATE,1,181,
18129,STATE,2,181,
18131,STATE,3,181,
18154,STATE,4,181,
18172,STATE,5,181,
18178,STATE,6,181,
18186,STATE,7,181,
18203,STATE,0,182,
18210,RAISE,1,400,3000
18220,STATE,1,182,
18230,STATE,2,182,
18238,STATE,3,182,
18245,STATE,4,182,
18260,STATE,5,182,
18275,STATE,6,182,
18285,STATE,7,182,
18296,STATE,0,183,
18308,STATE,1,183,
18325,STATE,2,183,
18346,STATE,4,183,
18347,STATE,3,183,
18365,STATE,5,183,
18369,STATE,6,183,
18386,STATE,7,183,
18404,STATE,0,184,
18406,STATE,1,184,
18432,STATE,2,184,
18445,STATE,3,184,
18457,STATE,4,184,
18466,STATE,5,184,
18475,STATE,6,184,
18496,STATE,7,184,
18499,STATE,0,185,
18505,STATE,1,185,
18531,STATE,3,185,
18532,STATE,2,185,
18559,STATE,4,185,
18568,STATE,5,185,
18572,STATE,6,185,
18585,STATE,7,185,
18591,STATE,0,186,
18604,STATE,1,186,
18624,STATE,2,186,
18634,STATE,3,186,
18640,STATE,4,186,
18658,STATE,5,186,
18673,STATE,6,186,
18687,STATE,7,186,
18697,STATE,0,187,
18700,CLEAR,1,400,3000
18715,STATE,1,187,
18718,STATE,2,187,
18743,STATE,3,187,
18746,STATE,4,187,
18756,STATE,5,187,
18774,STATE,6,187,
18791,STATE,0,188,
18796,STATE,7,187,
18814,STATE,1,188,
18829,STATE,2,188,
18832,STATE,3,188,
18854,STATE,4,188,
18857,STATE,5,188,
18865,STATE,6,188,
18891,STATE,7,188,
18902,STATE,1,189,
18908,STATE,0,189,
18923,STATE,2,189,
18940,STATE,3,189,
18958,STATE,4,189,
18971,STATE,5,189,
18972,STATE,6,189,
18993,STATE,7,189,
18995,RAISE,2,400,3000
19000,STATE,0,190,
19011,STATE,1,190,
19026,STATE,2,190,
19040,STATE,3,190,
19054,STATE,4,190,
19057,STATE,5,190,
19071,STATE,6,190,
19086,STATE,7,190,
19104,STATE,0,191,
19107,STATE,1,191,
19123,STATE,2,191,
19127,STATE,3,191,
19148,STATE,4,191,
19154,STATE,5,191,
19182,STATE,6,191,
19183,STATE,7,191,
19204,STATE,0,192,
19221,STATE,1,192,
19223,STATE,2,192,
19241,STATE,4,192,
19247,STATE,3,192,
19254,STATE,5,192,
19271,STATE,6,192,
19291,STATE,0,193,
19294,STATE,7,192,
19306,STATE,1,193,
19328,STATE,2,193,
19330,STATE,3,193,
19347,STATE,4,193,
19367,STATE,6,193,
19371,STATE,5,193,
19382,STATE,7,193,
19398,STATE,0,194,
19418,STATE,1,194,
19422,STATE,2,194,
19442,STATE,3,194,
19455,STATE,5,194,
19457,STATE,4,194,
19483,STATE,6,194,
19495,STATE,7,194,
19507,STATE,0,195,
19521,STATE,1,195,
19527,STATE,3,195,
19528,STATE,2,195,
19553,STATE,4,195,
19555,STATE,5,195,
19571,STATE,6,195,
19595,STATE,7,195,
19596,STATE,0,196,
19614,STATE,1,196,
19625,STATE,2,196,
19636,STATE,3,196,
19650,STATE,4,196,
19672,STATE,5,196,
19679,STATE,7,196,
19680,STATE,6,196,
19691,STATE,0,197,
19703,STATE,1,197,
19721,STATE,2,197,
19738,STATE,3,197,
19740,STATE,4,197,
19761,STATE,5,197,
19766,STATE,6,197,
19783,STATE,7,197,
19804,STATE,0,198,
19821,STATE,1,198,
19834,STATE,2,198,
19839,STATE,3,198,
19854,STATE,4,198,
19865,STATE,5,198,
19877,STATE,6,198,
19896,STATE,7,198,
19909,STATE,0,199,
19913,STATE,1,199,
19923,RAISE,2,400,3000
19925,STATE,2,199,
19943,STATE,3,199,
19956,STATE,4,199,
19969,STATE,5,199,
19977,STATE,6,199,
19991,STATE,0,200,
19992,STATE,7,199,
20015,STATE,2,200,
20021,STATE,1,200,
20042,STATE,4,200,
20043,STATE,3,200,
20064,STATE,5,200,
20083,STATE,6,200,
20089,STATE,7,200,
20090,STATE,0,201,
20104,STATE,1,201,
20131,STATE,2,201,
20145,STATE,3,201,
20151,STATE,4,201,
20156,STATE,5,201,
20172,STATE,6,201,
20188,STATE,7,201,
20203,STATE,0,202,
20207,STATE,1,202,
20220,STATE,2,202,
20242,STATE,4,202,
20246,STATE,3,202,
20268,STATE,5,202,
20269,STATE,6,202,
20286,STATE,7,202,
20304,STATE,0,203,
20308,STATE,1,203,
20325,STATE,2,203,
20340,STATE,3,203,
20353,STATE,4,203,
20368,STATE,5,203,
20372,STATE,6,203,
20390,STATE,7,203,
20398,STATE,0,204,
20419,STATE,1,204,
20422,STATE,2,204,
20441,STATE,3,204,
20451,STATE,4,204,
20452,STATE,5,204,
20466,STATE,6,204,
20495,STATE,7,204,
20509,STATE,0,205,
20511,STATE,1,205,
20518,STATE,2,205,
20533,STATE,3,205,
20550,STATE,4,205,
20560,STATE,5,205,
20575,STATE,6,205,
20594,STATE,0,206,
20595,STATE,7,205,
20602,STATE,1,206,
20628,STATE,2,206,
20641,STATE,3,206,
20656,STATE,5,206,
20657,STATE,4,206,
20667,STATE,6,206,
20682,STATE,7,206,
20705,STATE,0,207,
20707,STATE,1,207,
20734,STATE,2,207,
20741,STATE,3,207,
20744,STATE,4,207,
20766,STATE,5,207,
20770,STATE,6,207,
20784,STATE,7,207,
20803,STATE,1,208,
20810,STATE,0,208,
20830,STATE,3,208,
20831,STATE,2,208,
20845,STATE,4,208,
20863,STATE,5,208,
20885,STATE,6,208,
20891,STATE,0,209,
20894,STATE,7,208,
20914,STATE,1,209,
20930,STATE,3,209,
20933,STATE,2,209,
20956,STATE,4,209,
20968,STATE,6,209,
20970,STATE,5,209,
20984,STATE,7,209,
20991,STATE,0,210,
21013,STATE,1,210,
21031,STATE,2,210,
21045,STATE,3,210,
21056,STATE,4,210,
21059,STATE,5,210,
21084,STATE,7,210,
21085,STATE,6,210,
21098,STATE,0,211,
21118,STATE,1,211,
21130,STATE,2,211,
21132,STATE,3,211,
21152,STATE,4,211,
21165,STATE,5,211,
21175,STATE,6,211,
21180,STATE,7,211,
21208,STATE,1,212,
21209,STATE,0,212,
21210,RAISE,1,400,3000
21220,STATE,2,212,
21241,STATE,3,212,
21252,STATE,5,212,
21257,STATE,4,212,
21280,STATE,6,212,
21280,STATE,7,212,
21310,STATE,0,213,
21322,STATE,1,213,
21335,STATE,2,213,
21338,STATE,3,213,
21359,STATE,4,213,
21364,STATE,5,213,
21381,STATE,6,213,
21393,STATE,0,214,
21397,STATE,7,213,
21398,RAISE,2,400,3000
21418,STATE,1,214,
21425,STATE,2,214,
21428,STATE,3,214,
21449,STATE,4,214,
21462,STATE,5,214,
21475,STATE,6,214,
21479,STATE,7,214,
21492,STATE,0,215,
21517,STATE,1,215,
21523,STATE,2,215,
21532,STATE,3,215,
21550,STATE,4,215,
21559,STATE,5,215,
21580,STATE,6,215,
21595,STATE,7,215,
21606,STATE,1,216,
21609,STATE,0,216,
21622,STATE,2,216,
21646,STATE,3,216,
21655,STATE,4,216,
21664,STATE,5,216,
21666,STATE,6,216,
21697,STATE,7,216,
21700,CLEAR,1,400,3000
21704,STATE,0,217,
21709,STATE,1,217,
21731,STATE,2,217,
21737,STATE,3,217,
21751,STATE,4,217,
21761,STATE,5,217,
21776,STATE,6,217,
21786,STATE,7,217,
21800,STATE,0,218,
21813,STATE,1,218,
21816,STATE,2,218,
21830,STATE,3,218,
21857,STATE,4,218,
21857,STATE,5,218,
21865,STATE,6,218,
21895,STATE,7,218,
21906,STATE,0,219,
21907,STATE,1,219,
21911,RAISE,2,400,3000
21915,STATE,2,219,
21940,STATE,4,219,
21941,STATE,3,219,
21966,STATE,5,219,
21977,STATE,6,219,
21979,STATE,7,219,
21992,STATE,0,220,
22002,STATE,1,220,
22026,STATE,2,220,
22039,STATE,3,220,
22043,STATE,4,220,
22056,STATE,5,220,
22077,STATE,6,220,
22079,STATE,7,220,
22094,STATE,0,221,
22117,STATE,1,221,
22121,STATE,2,221,
22135,STATE,3,221,
22151,STATE,4,221,
22165,STATE,5,221,
22178,STATE,6,221,
22178,STATE,7,221,
22205,STATE,0,222,
22216,STATE,1,222,
22228,STATE,2,222,
22241,STATE,4,222,
22246,STATE,3,222,
22264,STATE,5,222,
22269,STATE,6,222,
22277,STATE,7,222,
22303,STATE,0,223,
22322,STATE,1,223,
22331,STATE,2,223,
22345,STATE,3,223,
22353,STATE,4,223,
22361,STATE,5,223,
22378,STATE,6,223,
22393,STATE,0,224,
22396,STATE,7,223,
22409,STATE,1,224,
22418,STATE,2,224,
22430,STATE,3,224,
22454,STATE,5,224,
22459,STATE,4,224,
22466,STATE,6,224,
22489,STATE,7,224,
22498,STATE,0,225,
22511,STATE,1,225,
22523,STATE,2,225,
22528,STATE,3,225,
22549,STATE,4,225,
22553,STATE,5,225,
22581,STATE,7,225,
22583,STATE,6,225,
22590,STATE,0,226,
22616,STATE,1,226,
22620,STATE,2,226,
22627,STATE,3,226,
22644,STATE,4,226,
22659,STATE,5,226,
22667,STATE,6,226,
22694,STATE,7,226,
22697,STATE,0,227,
22712,STATE,1,227,
22729,STATE,2,227,
22729,STATE,3,227,
22747,STATE,4,227,
22768,STATE,5,227,
22777,STATE,6,227,
22780,STATE,7,227,
22801,STATE,0,228,
22804,STATE,1,228,
22815,STATE,2,228,
22831,STATE,3,228,
22848,STATE,4,228,
22867,STATE,5,228,
22885,STATE,6,228,
22887,STATE,7,228,
22896,STATE,0,229,
22915,STATE,1,229,
22923,STATE,2,229,
22940,STATE,3,229,
22955,STATE,4,229,
22972,STATE,5,229,
22978,STATE,6,229,
22995,STATE,7,229,
23010,STATE,0,230,
23016,STATE,1,230,
23019,STATE,2,230,
23039,STATE,3,230,
23059,STATE,4,230,
23069,STATE,5,230,
23075,STATE,6,230,
23089,STATE,7,230,
23107,STATE,0,231,
23113,STATE,1,231,
23129,STATE,3,231,
23132,STATE,2,231,
23143,STATE,4,231,
23159,STATE,5,231,
23174,STATE,6,231,
23184,STATE,7,231,
23193,STATE,0,232,
23203,STATE,1,232,
23227,STATE,2,232,
23234,STATE,3,232,
23250,STATE,4,232,
23262,STATE,5,232,
23278,STATE,6,232,
23287,STATE,7,232,
23297,STATE,0,233,
23322,STATE,1,233,
23329,STATE,3,233,
23333,STATE,2,233,
23341,STATE,4,233,
23369,STATE,5,233,
23385,STATE,6,233,
23390,STATE,7,233,
23396,STATE,0,234,
23413,STATE,1,234,
23424,STATE,2,234,
23430,STATE,3,234,
23453,STATE,5,234,
23454,STATE,4,234,
23475,STATE,6,234,
23478,STATE,7,234,
23510,STATE,0,235,
23517,STATE,1,235,
23532,STATE,2,235,
23538,STATE,3,235,
23552,STATE,4,235,
23566,STATE,6,235,
23570,STATE,5,235,
23585,STATE,7,235,
23595,STATE,0,236,
23603,STATE,1,236,
23617,STATE,2,236,
23634,STATE,3,236,
23655,STATE,4,236,
23663,STATE,5,236,
23665,STATE,6,236,
23695,STATE,0,237,
23696,STATE,7,236,
23704,STATE,1,237,
23732,STATE,2,237,
23740,STATE,3,237,
23745,STATE,4,237,
23772,STATE,5,237,
23778,STATE,6,237,
23786,STATE,7,237,
23808,STATE,0,238,
23813,STATE,1,238,
23818,STATE,2,238,
23846,STATE,3,238,
23849,STATE,4,238,
23856,STATE,5,238,
23875,STATE,6,238,
23896,STATE,0,239,
23897,STATE,7,238,
23913,STATE,1,239,
23924,STATE,2,239,
23930,STATE,3,239,
23943,STATE,4,239,
23963,STATE,5,239,
23975,STATE,6,239,
23977,STATE,7,239,
24004,STATE,0,240,
24019,STATE,2,240,
24020,STATE,1,240,
24030,STATE,3,240,
24042,STATE,4,240,
24061,STATE,5,240,
24065,STATE,6,240,
24093,STATE,7,240,
24094,STATE,0,241,
24112,STATE,1,241,
24133,STATE,2,241,
24137,STATE,3,241,
24152,STATE,4,241,
24154,STATE,5,241,
24166,STATE,6,241,
24191,STATE,0,242,
24195,STATE,7,241,
24204,STATE,1,242,
24210,RAISE,1,400,3000
24232,STATE,2,242,
24241,STATE,4,242,
24244,STATE,3,242,
24259,STATE,5,242,
24274,STATE,6,242,
24296,STATE,0,243,
24297,STATE,7,242,
24303,STATE,1,243,
24315,STATE,2,243,
24337,STATE,3,243,
24351,STATE,4,243,
24368,STATE,5,243,
24369,STATE,6,243,
24391,STATE,7,243,
24404,STATE,1,244,
24406,STATE,0,244,
24420,STATE,2,244,
24440,STATE,3,244,
24443,STATE,4,244,
24463,STATE,5,244,
24471,STATE,6,244,
24490,STATE,7,244,
24506,STATE,0,245,
24516,STATE,1,245,
24530,STATE,2,245,
24532,STATE,3,245,
24541,STATE,4,245,
24554,STATE,5,245,
24574,STATE,6,245,
24587,RAISE,2,400,3000
24591,STATE,7,245,
24597,STATE,0,246,
24614,STATE,1,246,
24617,STATE,2,246,
24629,STATE,3,246,
24657,STATE,4,246,
24667,STATE,5,246,
24671,STATE,6,246,
24678,STATE,7,246,
24693,STATE,0,247,
24700,CLEAR,1,400,3000
24711,STATE,1,247,
24722,STATE,2,247,
24734,STATE,3,247,
24744,STATE,4,247,
24752,STATE,5,247,
24769,STATE,6,247,
24792,STATE,7,247,
24808,STATE,0,248,
24809,STATE,1,248,
24815,STATE,2,248,
24828,STATE,3,248,
24859,STATE,5,248,
24860,STATE,4,248,
24877,STATE,6,248,
24890,STATE,7,248,
24906,STATE,0,249,
24910,STATE,1,249,
24926,STATE,2,249,
24943,STATE,3,249,
24958,STATE,4,249,
24971,STATE,6,249,
24972,STATE,5,249,
24984,STATE,7,249,
24990,STATE,0,250,
25008,STATE,1,250,
25023,STATE,2,250,
25027,STATE,3,250,
25053,STATE,5,250,
25057,STATE,4,250,
25084,STATE,6,250,
25088,STATE,7,250,
25100,STATE,0,251,
25107,STATE,1,251,
25123,STATE,2,251,
25143,STATE,3,251,
25153,STATE,4,251,
25170,STATE,5,251,
25176,STATE,6,251,
25179,STATE,7,251,
25179,RAISE,2,400,3000
25206,STATE,0,252,
25219,STATE,1,252,
25230,STATE,2,252,
25232,STATE,3,252,
25243,STATE,4,252,
25263,STATE,5,252,
25266,STATE,6,252,
25277,STATE,7,252,
25294,STATE,0,253,
25308,STATE,1,253,
25317,STATE,2,253,
25340,STATE,3,253,
25352,STATE,4,253,
25363,STATE,5,253,
25376,STATE,6,253,
25388,STATE,7,253,
25406,STATE,1,254,
25408,STATE,0,254,
25422,STATE,2,254,
25440,STATE,4,254,
25447,STATE,3,254,
25467,STATE,5,254,
25477,STATE,7,254,
25480,STATE,6,254,
25505,STATE,0,255,
25518,STATE,1,255,
25527,STATE,3,255,
25530,STATE,2,255,
25557,STATE,4,255,
25558,STATE,5,255,
25569,STATE,6,255,
25573,RAISE,2,400,3000
25590,STATE,7,255,
25594,STATE,0,256,
25618,STATE,1,256,
25629,STATE,2,256,
25644,STATE,3,256,
25660,STATE,4,256,
25661,STATE,5,256,
25672,STATE,6,256,
25693,STATE,0,257,
25693,STATE,7,256,
25711,STATE,1,257,
25735,STATE,2,257,
25747,STATE,3,257,
25748,STATE,4,257,
25765,STATE,5,257,
25773,STATE,6,257,
25793,STATE,0,258,
25797,STATE,7,257,
25810,STATE,1,258,
25828,STATE,2,258,
25834,STATE,3,258,
25855,STATE,4,258,
25862,STATE,5,258,
25879,STATE,6,258,
25891,STATE,0,259,
25895,RAISE,2,400,3000
25896,STATE,7,258,
25919,STATE,2,259,
25920,STATE,1,259,
25936,STATE,3,259,
25944,STATE,4,259,
25972,STATE,5,259,
25974,STATE,6,259,
25994,STATE,7,259,
26004,STATE,0,260,
26005,STATE,1,260,
26021,STATE,2,260,
26036,STATE,3,260,
26047,STATE,4,260,
26058,STATE,5,260,
26074,STATE,6,260,
26093,STATE,7,260,
26106,STATE,1,261,
26109,STATE,0,261,
26123,STATE,2,261,
26138,STATE,3,261,
26148,STATE,4,261,
26159,STATE,5,261,
26179,STATE,6,261,
26180,STATE,7,261,
26208,STATE,0,262,
26213,STATE,1,262,
26230,STATE,3,262,
26232,STATE,2,262,
26255,STATE,4,262,
26266,STATE,5,262,
26274,STATE,6,262,
26286,STATE,7,262,
26309,STATE,0,263,
26321,STATE,1,263,
26333,STATE,2,263,
26346,STATE,3,263,
26347,STATE,4,263,
26358,STATE,5,263,
26365,STATE,6,263,
26389,STATE,7,263,
26402,STATE,1,264,
26409,STATE,0,264,
26428,STATE,2,264,
26434,STATE,3,264,
26455,STATE,4,264,
26466,STATE,5,264,
26469,STATE,6,264,
26480,STATE,7,264,
26492,STATE,0,265,
26507,STATE,1,265,
26530,STATE,3,265,
26535,STATE,2,265,
26548,STATE,4,265,
26552,STATE,5,265,
26582,STATE,6,265,
26589,STATE,7,265,
26598,STATE,0,266,
26621,STATE,1,266,
26632,STATE,2,266,
26646,STATE,3,266,
26658,STATE,4,266,
26659,STATE,5,266,
26668,STATE,6,266,
26682,STATE,7,266,
26702,STATE,0,267,
26715,STATE,1,267,
26735,STATE,2,267,
26739,STATE,3,267,
26741,STATE,4,267,
26770,STATE,6,267,
26772,STATE,5,267,
26794,STATE,0,268,
26794,STATE,7,267,
26812,STATE,1,268,
26834,STATE,2,268,
26839,STATE,3,268,
26858,STATE,4,268,
26860,STATE,5,268,
26879,STATE,6,268,
26891,STATE,0,269,
26896,STATE,7,268,
26921,STATE,1,269,
26927,STATE,3,269,
26935,STATE,2,269,
26948,STATE,4,269,
26955,STATE,5,269,
26979,STATE,7,269,
26981,STATE,6,269,
26993,STATE,0,270,
27011,STATE,1,270,
27025,STATE,2,270,
27038,STATE,3,270,
27046,STATE,4,270,
27063,STATE,5,270,
27079,STATE,6,270,
27083,STATE,7,270,
27099,STATE,0,271,
27113,STATE,1,271,
27120,STATE,2,271,
27135,STATE,3,271,
27146,STATE,4,271,
27165,STATE,5,271,
27175,STATE,6,271,
27184,STATE,7,271,
27206,STATE,0,272,
27210,RAISE,1,400,3000
27220,STATE,1,272,
27228,STATE,2,272,
27234,STATE,3,272,
27253,STATE,4,272,
27256,STATE,5,272,
27273,STATE,6,272,
27291,STATE,0,273,
27292,STATE,7,272,
27312,STATE,1,273,
27330,STATE,2,273,
27331,STATE,3,273,
27342,STATE,4,273,
27364,STATE,5,273,
27380,STATE,7,273,
27383,STATE,6,273,
27393,STATE,0,274,
27406,STATE,1,274,
27418,STATE,2,274,
27433,STATE,3,274,
27457,STATE,4,274,
27466,STATE,5,274,
27482,STATE,6,274,
27492,STATE,7,274,
27499,STATE,0,275,
27515,STATE,1,275,
27522,STATE,2,275,
27529,STATE,3,275,
27557,STATE,4,275,
27557,STATE,5,275,
27566,STATE,6,275,
27595,STATE,7,275,
27599,STATE,0,276,
27618,STATE,1,276,
27626,STATE,2,276,
27641,STATE,4,276,
27644,STATE,3,276,
27656,STATE,5,276,
27674,STATE,6,276,
27684,STATE,7,276,
27697,STATE,0,277,
27700,CLEAR,1,400,3000
27718,STATE,1,277,
27727,STATE,2,277,
27741,STATE,3,277,
27756,STATE,4,277,
27764,STATE,5,277,
27772,STATE,6,277,
27780,STATE,7,277,
27795,STATE,0,278,
27809,STATE,1,278,
27827,STATE,3,278,
27831,STATE,2,278,
27850,STATE,4,278,
27854,STATE,5,278,
27877,STATE,6,278,
27880,STATE,7,278,
27902,STATE,0,279,
27915,STATE,1,279,
27929,STATE,2,279,
27943,STATE,3,279,
27946,STATE,4,279,
27964,STATE,5,279,
27979,STATE,6,279,
27988,STATE,7,279,
28003,STATE,1,280,
28010,STATE,0,280,
28018,STATE,2,280,
28039,STATE,3,280,
28048,STATE,4,280,
28060,STATE,5,280,
28077,STATE,6,280,
28092,STATE,7,280,
28102,STATE,1,281,
28107,STATE,0,281,
28115,STATE,2,281,
28143,STATE,4,281,
28144,STATE,3,281,
28159,STATE,5,281,
28178,STATE,6,281,
28178,STATE,7,281,
28202,STATE,0,282,
28211,STATE,1,282,
28223,STATE,2,282,
28230,STATE,3,282,
28257,STATE,4,282,
28258,STATE,5,282,
28279,STATE,7,282,
28281,STATE,6,282,
28294,STATE,0,283,
28313,STATE,1,283,
28328,STATE,2,283,
28335,STATE,3,283,
28347,STATE,4,283,
28360,STATE,5,283,
28372,STATE,6,283,
28377,STATE,7,283,
28408,STATE,1,284,
28410,STATE,0,284,
28430,STATE,2,284,
28434,STATE,3,284,
28451,STATE,4,284,
28459,STATE,5,284,
28469,STATE,6,284,
28484,STATE,7,284,
28500,STATE,0,285,
28509,STATE,1,285,
28525,STATE,2,285,
28547,STATE,3,285,
28549,STATE,4,285,
28553,STATE,5,285,
28584,STATE,6,285,
28585,STATE,7,285,
28591,STATE,0,286,
