time_ms,action,a,b,c
14375,STATE,6,143,
14391,STATE,0,144,
14394,STATE,7,143,
14406,STATE,1,144,
14432,STATE,2,144,
14433,STATE,3,144,
14453,STATE,4,144,
14457,STATE,5,144,
14477,STATE,6,144,
14477,STATE,7,144,
14491,STATE,0,145,
14513,STATE,1,145,
14516,STATE,2,145,
14530,STATE,3,145,
14546,STATE,4,145,
14553,STATE,5,145,
14568,STATE,6,145,
14578,STATE,7,145,
14607,STATE,0,146,
14617,STATE,1,146,
14631,STATE,2,146,
14640,STATE,3,146,
14651,STATE,4,146,
14660,STATE,5,146,
14685,STATE,6,146,
14691,STATE,7,146,
14692,STATE,0,147,
14707,STATE,1,147,
14735,STATE,2,147,
14740,STATE,3,147,
14753,STATE,4,147,
14753,STATE,5,147,
14766,STATE,6,147,
14795,STATE,7,147,
14801,STATE,0,148,
14808,STATE,1,148,
14828,STATE,2,148,
14831,STATE,3,148,
14843,STATE,4,148,
14867,STATE,5,148,
14880,STATE,6,148,
14890,STATE,7,148,
14892,STATE,0,149,
14914,STATE,1,149,
14916,STATE,2,149,
14946,STATE,3,149,
14954,STATE,4,149,
14956,STATE,5,149,
14981,STATE,7,149,
14983,STATE,6,149,
15000,STATE,0,150,
15014,STATE,1,150,
15020,STATE,2,150,
15038,STATE,3,150,
15044,STATE,4,150,
15069,STATE,5,150,
15081,STATE,6,150,
15081,STATE,7,150,
15104,STATE,0,151,
15106,STATE,1,151,
15121,STATE,2,151,
15127,STATE,3,151,
15140,STATE,4,151,
15168,STATE,5,151,
15173,STATE,6,151,
15188,STATE,7,151,
15204,STATE,0,152,
15210,RAISE,1,400,3000
15215,STATE,1,152,
15227,STATE,3,152,
15230,STATE,2,152,
15241,STATE,4,152,
15258,STATE,5,152,
15267,STATE,6,152,
15286,STATE,7,152,
15305,STATE,0,153,
15315,STATE,1,153,
15318,STATE,2,153,
15330,STATE,3,153,
15345,STATE,4,153,
15355,STATE,5,153,
15377,STATE,6,153,
15378,STATE,7,153,
15410,STATE,0,154,
15410,STATE,1,154,
15418,STATE,2,154,
15442,STATE,3,154,
15449,STATE,4,154,
15456,STATE,5,154,
15472,STATE,6,154,
15478,STATE,7,154,
15505,STATE,0,155,
15509,STATE,1,155,
15516,STATE,2,155,
15527,STATE,3,155,
15558,STATE,4,155,
15561,STATE,5,155,
15577,STATE,6,155,
15586,STATE,7,155,
15595,STATE,0,156,
15620,STATE,1,156,
15631,STATE,2,156,
15631,STATE,3,156,
15658,STATE,5,156,
15660,STATE,4,156,
15673,STATE,6,156,
15683,STATE,7,156,
15700,CLEAR,1,400,3000
15705,STATE,0,157,
15708,STATE,1,157,
15719,STATE,2,157,
15737,STATE,3,157,
15749,STATE,4,157,
15766,STATE,5,157,
15771,STATE,6,157,
15782,STATE,7,157,
15790,STATE,0,158,
15803,STATE,1,158,
15833,STATE,2,158,
15837,RAISE,2,400,3000
15839,STATE,3,158,
15845,STATE,4,158,
15871,STATE,5,158,
15885,STATE,6,158,
15886,STATE,7,158,
15890,STATE,0,159,
15913,STATE,1,159,
15926,STATE,2,159,
15939,STATE,3,159,
15942,STATE,4,159,
15960,STATE,5,159,
15973,STATE,6,159,
15994,STATE,7,159,
16010,STATE,0,160,
16018,STATE,1,160,
16025,STATE,2,160,
16034,STATE,3,160,
16049,STATE,4,160,
16065,STATE,5,160,
16075,STATE,6,160,
16086,STATE,7,160,
16094,STATE,0,161,
16102,STATE,1,161,
16121,STATE,2,161,
16127,STATE,3,161,
16140,STATE,4,161,
16165,STATE,5,161,
16177,STATE,7,161,
16180,STATE,6,161,
16199,STATE,0,162,
16215,STATE,2,162,
16219,STATE,1,162,
16235,STATE,3,162,
16247,STATE,4,162,
16255,STATE,5,162,
16282,STATE,6,162,
16288,STATE,7,162,
16304,STATE,0,163,
16309,STATE,1,163,
16323,STATE,2,163,
16345,STATE,3,163,
16351,STATE,4,163,
16368,STATE,5,163,
16372,STATE,6,163,
16388,STATE,7,163,
16395,STATE,0,164,
16413,RAISE,2,400,3000
16416,STATE,1,164,
16431,STATE,2,164,
16436,STATE,3,164,
16456,STATE,4,164,
16469,STATE,5,164,
16470,STATE,6,164,
16490,STATE,7,164,
16495,STATE,0,165,
16516,STATE,1,165,
16532,STATE,2,165,
16542,STATE,3,165,
16542,STATE,4,165,
16564,STATE,5,165,
16569,STATE,6,165,
16588,STATE,7,165,
16608,STATE,0,166,
16617,STATE,2,166,
16618,STATE,1,166,
16628,STATE,3,166,
16657,STATE,4,166,
16667,STATE,5,166,
16668,STATE,6,166,
16690,STATE,7,166,
16697,STATE,0,167,
16717,STATE,2,167,
16719,STATE,1,167,
16738,STATE,3,167,
16741,STATE,4,167,
16756,STATE,5,167,
16782,STATE,6,167,
16792,STATE,0,168,
16795,STATE,7,167,
16821,STATE,1,168,
16822,STATE,2,168,
16829,STATE,3,168,
16854,STATE,5,168,
16857,STATE,4,168,
16877,STATE,6,168,
16890,STATE,0,169,
16894,STATE,7,168,
16906,STATE,1,169,
16932,STATE,2,169,
16935,STATE,3,169,
16941,STATE,4,169,
16968,STATE,5,169,
16983,STATE,6,169,
16988,STATE,7,169,
17001,STATE,0,170,
17009,STATE,1,170,
17022,STATE,2,170,
17034,STATE,3,170,
17048,STATE,4,170,
17059,STATE,5,170,
17079,STATE,6,170,
17082,STATE,7,170,
17096,STATE,0,171,
17102,STATE,1,171,
17123,STATE,2,171,
17130,STATE,3,171,
17143,STATE,4,171,
17171,STATE,5,171,
17178,STATE,7,171,
17184,STATE,6,171,
17202,STATE,0,172,
17214,STATE,1,172,
17222,STATE,2,172,
17236,STATE,3,172,
17247,STATE,4,172,
17268,STATE,5,172,
17281,STATE,6,172,
17292,STATE,7,172,
17309,STATE,0,173,
17309,STATE,1,173,
17320,STATE,2,173,
17334,STATE,3,173,
17351,STATE,4,173,
17360,STATE,5,173,
17384,STATE,6,173,
17391,STATE,0,174,
17393,STATE,7,173,
17405,STATE,1,174,
17427,STATE,3,174,
17430,STATE,2,174,
17455,STATE,4,174,
17462,STATE,5,174,
17482,STATE,6,174,
17496,STATE,7,174,
17503,STATE,0,175,
17506,STATE,1,175,
17535,STATE,2,175,
17541,STATE,3,175,
17556,STATE,4,175,
17556,STATE,5,175,
17565,STATE,6,175,
17592,STATE,0,176,
17596,STATE,7,175,
17612,STATE,1,176,
17624,STATE,2,176,
17627,STATE,3,176,
17642,STATE,4,176,
17664,STATE,5,176,
17676,STATE,6,176,
17688,STATE,7,176,
17707,STATE,0,177,
17707,STATE,1,177,
17727,STATE,2,177,
17734,STATE,3,177,
17740,STATE,4,177,
17752,STATE,5,177,
17771,STATE,6,177,
17790,STATE,7,177,
17804,STATE,0,178,
17810,STATE,1,178,
17824,STATE,2,178,
17844,STATE,4,178,
17847,STATE,3,178,
17856,STATE,5,178,
17881,STATE,6,178,
17885,STATE,7,178,
17904,STATE,0,179,
17911,STATE,1,179,
17927,STATE,2,179,
17943,STATE,3,179,
17957,STATE,4,179,
17960,STATE,5,179,
17981,STATE,6,179,
17983,STATE,7,179,
18004,STATE,1,180,
18006,STATE,0,180,
18035,STATE,2,180,
18035,STATE,3,180,
18054,STATE,4,180,
18060,STATE,5,180,
18074,STATE,6,180,
18077,STATE,7,180,
18092,STATE,0,181,
18110,STATE,1,181,
18128,STATE,2,181,
18139,STATE,3,181,
18153,STATE,5,181,
18157,STATE,4,181,
18182,STATE,6,181,
18195,STATE,7,181,
18202,STATE,0,182,
18210,RAISE,1,400,3000
18219,STATE,1,182,
18228,STATE,2,182,
18241,STATE,3,182,
18260,STATE,4,182,
18270,STATE,5,182,
18279,STATE,6,182,
18288,STATE,7,182,
18291,STATE,0,183,
18308,STATE,1,183,
18330,STATE,2,183,
18330,STATE,3,183,
18353,STATE,4,183,
18358,STATE,5,183,
18385,STATE,6,183,
18387,STATE,7,183,
18409,STATE,0,184,
18419,STATE,1,184,
18422,STATE,2,184,
18436,STATE,3,184,
18441,STATE,4,184,
18466,STATE,5,184,
18479,STATE,7,184,
18480,STATE,6,184,
18501,STATE,0,185,
18506,RAISE,2,400,3000
18520,STATE,1,185,
18526,STATE,2,185,
18537,STATE,3,185,
18556,STATE,4,185,
18559,STATE,5,185,
18569,STATE,6,185,
18586,STATE,7,185,
18607,STATE,1,186,
18609,STATE,0,186,
18619,STATE,2,186,
18629,STATE,3,186,
18643,STATE,4,186,
18657,STATE,5,186,
18676,STATE,6,186,
18689,STATE,7,186,
18700,CLEAR,1,400,3000
18709,STATE,0,187,
18718,STATE,2,187,
18722,STATE,1,187,
18743,STATE,3,187,
18747,STATE,4,187,
18754,STATE,5,187,
18767,STATE,6,187,
18784,STATE,7,187,
18808,STATE,0,188,
18809,STATE,1,188,
18830,STATE,2,188,
18842,STATE,3,188,
18857,STATE,4,188,
18866,STATE,5,188,
18880,STATE,7,188,
18883,STATE,6,188,
18889,RAISE,2,400,3000
18904,STATE,0,189,
18906,STATE,1,189,
18926,STATE,2,189,
18940,STATE,3,189,
18950,STATE,4,189,
18956,STATE,5,189,
18982,STATE,7,189,
18984,STATE,6,189,
19007,STATE,0,190,
19020,STATE,1,190,
19028,STATE,2,190,
19029,STATE,3,190,
19045,STATE,4,190,
19067,STATE,5,190,
19079,STATE,6,190,
19088,STATE,7,190,
19108,STATE,0,191,
19120,STATE,1,191,
19125,STATE,2,191,
19140,STATE,4,191,
19144,STATE,3,191,
19170,STATE,6,191,
19171,STATE,5,191,
19197,STATE,7,191,
19210,STATE,0,192,
19215,STATE,2,192,
19222,STATE,1,192,
19242,STATE,3,192,
19259,STATE,4,192,
19263,STATE,5,192,
19276,STATE,6,192,
19286,STATE,7,192,
19293,STATE,0,193,
19310,STATE,1,193,
19334,STATE,2,193,
19345,STATE,3,193,
19352,STATE,4,193,
19358,STATE,5,193,
19376,STATE,6,193,
19377,STATE,7,193,
19395,STATE,0,194,
19409,STATE,1,194,
19419,STATE,2,194,
19434,STATE,3,194,
19447,STATE,4,194,
19455,STATE,5,194,
19480,STATE,6,194,
19488,STATE,7,194,
19490,STATE,0,195,
19503,STATE,1,195,
19516,RAISE,2,400,3000
19530,STATE,2,195,
19541,STATE,3,195,
19553,STATE,4,195,
19560,STATE,5,195,
19566,STATE,6,195,
19593,STATE,0,196,
19593,STATE,7,195,
19615,STATE,1,196,
19627,STATE,2,196,
19637,STATE,3,196,
19653,STATE,5,196,
19658,STATE,4,196,
19681,STATE,6,196,
19694,STATE,7,196,
19706,STATE,0,197,
19719,STATE,2,197,
19722,STATE,1,197,
19736,STATE,3,197,
19753,STATE,5,197,
19754,STATE,4,197,
19778,STATE,7,197,
19782,STATE,6,197,
19807,STATE,0,198,
19809,STATE,1,198,
19818,STATE,2,198,
19831,STATE,3,198,
19854,STATE,4,198,
19868,STATE,6,198,
19871,STATE,5,198,
19885,STATE,7,198,
19908,STATE,0,199,
19908,STATE,1,199,
19931,STATE,2,199,
19940,STATE,3,199,
19951,STATE,4,199,
19968,STATE,5,199,
19970,STATE,6,199,
19988,STATE,7,199,
20010,STATE,0,200,
20016,STATE,1,200,
20026,STATE,2,200,
20035,STATE,3,200,
20046,STATE,4,200,
20058,STATE,5,200,
20066,STATE,6,200,
20087,STATE,7,200,
20092,STATE,0,201,
20115,STATE,2,201,
20119,STATE,1,201,
20132,STATE,3,201,
20152,STATE,5,201,
20159,STATE,4,201,
20178,STATE,7,201,
20179,STATE,6,201,
20190,STATE,0,202,
20211,STATE,1,202,
20232,STATE,2,202,
20246,STATE,3,202,
20253,STATE,4,202,
20264,STATE,5,202,
20276,STATE,6,202,
20297,STATE,7,202,
20305,STATE,0,203,
20314,STATE,1,203,
20322,STATE,2,203,
20341,STATE,3,203,
20341,STATE,4,203,
20364,STATE,5,203,
20371,STATE,6,203,
20389,STATE,7,203,
20405,STATE,0,204,
20411,STATE,1,204,
20426,STATE,2,204,
20429,STATE,3,204,
20450,STATE,4,204,
20459,STATE,5,204,
20474,STATE,6,204,
20486,STATE,7,204,
20503,STATE,0,205,
20521,STATE,1,205,
20523,STATE,2,205,
20544,STATE,3,205,
20545,STATE,4,205,
20569,STATE,5,205,
20582,STATE,6,205,
20596,STATE,7,205,
20606,STATE,0,206,
20617,STATE,2,206,
20618,STATE,1,206,
20647,STATE,3,206,
20653,STATE,4,206,
20660,STATE,5,206,
20680,STATE,7,206,
20684,STATE,6,206,
20698,STATE,0,207,
20704,STATE,1,207,
20724,STATE,2,207,
20740,STATE,3,207,
20755,STATE,4,207,
20767,STATE,5,207,
20785,STATE,6,207,
20788,STATE,7,207,
20798,STATE,0,208,
20815,STATE,1,208,
20830,STATE,2,208,
20833,STATE,3,208,
20845,STATE,4,208,
20866,STATE,5,208,
20878,STATE,6,208,
20886,STATE,7,208,
20907,STATE,0,209,
20922,STATE,1,209,
20935,STATE,2,209,
20938,STATE,3,209,
20941,STATE,4,209,
20957,STATE,5,209,
20966,STATE,6,209,
20988,STATE,7,209,
21004,STATE,0,210,
21004,STATE,1,210,
21025,STATE,2,210,
21032,STATE,3,210,
21052,STATE,4,210,
21071,STATE,5,210,
21083,STATE,6,210,
21093,STATE,7,210,
21100,STATE,0,211,
21115,STATE,1,211,
21130,STATE,2,211,
21139,STATE,3,211,
21146,STATE,4,211,
21169,STATE,5,211,
21172,STATE,6,211,
21187,STATE,7,211,
21193,STATE,0,212,
21210,STATE,1,212,
21210,RAISE,1,400,3000
21230,STATE,2,212,
21243,STATE,3,212,
21248,STATE,4,212,
21264,STATE,5,212,
21279,STATE,6,212,
21294,STATE,7,212,
21302,STATE,1,213,
21305,STATE,0,213,
21320,STATE,2,213,
21331,STATE,3,213,
21358,STATE,4,213,
21365,STATE,6,213,
21367,STATE,5,213,
21380,STATE,7,213,
21406,STATE,0,214,
21415,STATE,2,214,
21421,STATE,1,214,
21447,STATE,3,214,
21451,STATE,4,214,
21472,STATE,5,214,
21474,STATE,6,214,
21495,STATE,0,215,
21495,STATE,7,214,
21497,RAISE,2,400,3000
21514,STATE,1,215,
21529,STATE,2,215,
21545,STATE,4,215,
21547,STATE,3,215,
21558,STATE,5,215,
21565,STATE,6,215,
21579,STATE,7,215,
21607,STATE,0,216,
21609,STATE,1,216,
21617,STATE,2,216,
21628,STATE,3,216,
21652,STATE,4,216,
21667,STATE,5,216,
21667,STATE,6,216,
21677,STATE,7,216,
21698,STATE,0,217,
21700,CLEAR,1,400,3000
21708,STATE,1,217,
21731,STATE,2,217,
21747,STATE,3,217,
21752,STATE,5,217,
21759,STATE,4,217,
21776,STATE,6,217,
21793,STATE,7,217,
21796,STATE,0,218,
21821,STATE,1,218,
21829,STATE,2,218,
21831,STATE,3,218,
21845,STATE,4,218,
21866,STATE,5,218,
21881,STATE,6,218,
21895,STATE,7,218,
21902,STATE,0,219,
21912,STATE,1,219,
21924,STATE,2,219,
21937,RAISE,2,400,3000
21939,STATE,3,219,
21960,STATE,4,219,
21966,STATE,5,219,
21974,STATE,6,219,
21989,STATE,7,219,
22001,STATE,0,220,
22015,STATE,1,220,
22023,STATE,2,220,
22032,STATE,3,220,
22052,STATE,4,220,
22052,STATE,5,220,
22075,STATE,6,220,
22079,STATE,7,220,
22099,STATE,0,221,
22110,STATE,1,221,
22127,STATE,2,221,
22145,STATE,4,221,
22146,STATE,3,221,
22162,STATE,5,221,
22179,STATE,7,221,
22185,STATE,6,221,
22200,STATE,0,222,
22218,STATE,1,222,
22227,STATE,2,222,
22243,STATE,3,222,
22247,STATE,4,222,
22264,STATE,5,222,
22267,STATE,6,222,
22283,STATE,7,222,
22290,STATE,0,223,
22317,STATE,1,223,
22321,STATE,2,223,
22344,STATE,3,223,
22354,STATE,4,223,
22372,STATE,5,223,
22383,STATE,7,223,
22385,STATE,6,223,
22400,STATE,0,224,
22421,STATE,1,224,
22422,STATE,2,224,
22440,STATE,4,224,
22447,STATE,3,224,
22466,STATE,6,224,
22468,STATE,5,224,
22487,STATE,7,224,
22496,STATE,0,225,
22510,RAISE,2,400,3000
22516,STATE,1,225,
22523,STATE,2,225,
22527,STATE,3,225,
22547,STATE,4,225,
22556,STATE,5,225,
22576,STATE,6,225,
22577,STATE,7,225,
22605,STATE,0,226,
22618,STATE,2,226,
22621,STATE,1,226,
22635,STATE,3,226,
22654,STATE,4,226,
22655,STATE,5,226,
22682,STATE,6,226,
22696,STATE,7,226,
22698,STATE,0,227,
22711,STATE,1,227,
22719,STATE,2,227,
22732,STATE,3,227,
22744,STATE,4,227,
22765,STATE,5,227,
22779,STATE,6,227,
22779,STATE,7,227,
22808,STATE,0,228,
22809,STATE,1,228,
22829,STATE,2,228,
22843,STATE,3,228,
22859,STATE,4,228,
22867,STATE,5,228,
22884,STATE,6,228,
22894,STATE,7,228,
22903,STATE,0,229,
22919,STATE,1,229,
22925,STATE,2,229,
22940,STATE,3,229,
22957,STATE,4,229,
22958,STATE,5,229,
22981,STATE,6,229,
22981,STATE,7,229,
23002,STATE,0,230,
23016,STATE,1,230,
23029,STATE,2,230,
23030,STATE,3,230,
23051,STATE,4,230,
23068,STATE,5,230,
23077,STATE,6,230,
23092,STATE,7,230,
23104,STATE,0,231,
23112,STATE,1,231,
23130,STATE,2,231,
23143,STATE,4,231,
23147,STATE,3,231,
23159,STATE,5,231,
23180,STATE,7,231,
23181,STATE,6,231,
23203,STATE,0,232,
23215,STATE,1,232,
23232,STATE,2,232,
23247,STATE,3,232,
23253,STATE,4,232,
23256,STATE,5,232,
23273,STATE,6,232,
23277,STATE,7,232,
23306,STATE,0,233,
23312,STATE,1,233,
23330,STATE,2,233,
23338,STATE,3,233,
23346,STATE,4,233,
23364,STATE,5,233,
23377,STATE,6,233,
23391,STATE,7,233,
23400,STATE,0,234,
23419,STATE,1,234,
23430,STATE,2,234,
23442,STATE,3,234,
23454,STATE,4,234,
23466,STATE,5,234,
23466,STATE,6,234,
23493,STATE,7,234,
23500,STATE,0,235,
23508,STATE,1,235,
23516,STATE,2,235,
23532,STATE,3,235,
23557,STATE,4,235,
23569,STATE,6,235,
23570,STATE,5,235,
23592,STATE,0,236,
23593,STATE,7,235,
23611,STATE,1,236,
23615,STATE,2,236,
23642,STATE,3,236,
23657,STATE,4,236,
23659,STATE,5,236,
23666,STATE,6,236,
23681,STATE,7,236,
23709,STATE,0,237,
23710,STATE,1,237,
23722,STATE,2,237,
23732,STATE,3,237,
23745,STATE,4,237,
23765,STATE,5,237,
23778,STATE,6,237,
23790,STATE,0,238,
23797,STATE,7,237,
23819,STATE,1,238,
23826,STATE,2,238,
23845,STATE,3,238,
23850,STATE,4,238,
23853,STATE,5,238,
23870,STATE,6,238,
23881,STATE,7,238,
23897,STATE,0,239,
23913,STATE,1,239,
23915,STATE,2,239,
23939,STATE,3,239,
23955,STATE,4,239,
23966,STATE,6,239,
23967,STATE,5,239,
23978,STATE,7,239,
23992,STATE,0,240,
24006,STATE,1,240,
24026,STATE,2,240,
24042,STATE,3,240,
24055,STATE,4,240,
24060,STATE,5,240,
24068,STATE,6,240,
24081,STATE,7,240,
24099,STATE,0,241,
24108,STATE,1,241,
24134,STATE,2,241,
24135,STATE,3,241,
24153,STATE,5,241,
24154,STATE,4,241,
24183,STATE,7,241,
24185,STATE,6,241,
24203,STATE,0,242,
24210,RAISE,1,400,3000
24217,STATE,1,242,
24235,STATE,2,242,
24239,STATE,3,242,
24259,STATE,4,242,
24269,STATE,5,242,
24279,STATE,6,242,
24283,STATE,7,242,
24302,STATE,0,243,
24320,STATE,1,243,
24320,STATE,2,243,
24338,STATE,3,243,
24341,STATE,4,243,
24358,STATE,5,243,
24376,STATE,6,243,
24384,STATE,7,243,
24405,STATE,0,244,
24414,STATE,1,244,
24427,STATE,2,244,
24428,STATE,3,244,
24445,STATE,4,244,
24463,STATE,5,244,
24469,STATE,6,244,
24489,STATE,7,244,
24504,STATE,1,245,
24505,STATE,0,245,
24530,STATE,2,245,
24540,STATE,4,245,
24545,STATE,3,245,
24567,STATE,5,245,
24578,STATE,6,245,
24586,STATE,7,245,
24598,STATE,0,246,
24611,STATE,1,246,
24624,STATE,2,246,
24629,STATE,3,246,
24640,STATE,4,246,
24664,STATE,5,246,
24668,STATE,6,246,
24680,STATE,7,246,
24700,CLEAR,1,400,3000
24703,STATE,0,247,
24710,STATE,1,247,
24731,STATE,2,247,
24742,STATE,3,247,
24752,STATE,4,247,
24765,STATE,5,247,
24777,STATE,6,247,
24783,STATE,7,247,
24801,STATE,0,248,
24807,STATE,1,248,
24831,STATE,2,248,
24842,STATE,4,248,
24843,STATE,3,248,
24865,STATE,5,248,
24878,STATE,6,248,
24890,STATE,7,248,
24910,STATE,0,249,
24910,STATE,1,249,
24917,STATE,2,249,
24945,STATE,3,249,
24947,STATE,4,249,
24953,STATE,5,249,
24978,STATE,6,249,
24985,STATE,7,249,
25008,STATE,0,250,
25014,STATE,1,250,
25027,STATE,2,250,
25042,STATE,3,250,
25060,STATE,4,250,
25065,STATE,5,250,
25071,STATE,6,250,
25084,STATE,7,250,
25100,STATE,0,251,
25114,STATE,1,251,
25128,STATE,2,251,
25136,STATE,3,251,
25146,STATE,4,251,
25170,STATE,5,251,
25180,STATE,7,251,
25183,STATE,6,251,
25206,STATE,1,252,
25208,STATE,0,252,
25218,STATE,2,252,
25247,STATE,3,252,
25250,STATE,4,252,
25255,STATE,5,252,
25283,STATE,6,252,
25291,STATE,0,253,
25295,STATE,7,252,
25307,STATE,1,253,
25328,STATE,2,253,
25343,STATE,4,253,
25346,STATE,3,253,
25365,STATE,5,253,
25373,STATE,6,253,
25390,STATE,7,253,
25392,STATE,0,254,
25418,STATE,1,254,
25421,STATE,2,254,
25433,STATE,3,254,
25444,STATE,4,254,
25464,STATE,5,254,
25477,STATE,7,254,
25479,STATE,6,254,
25505,STATE,0,255,
25515,STATE,1,255,
25518,STATE,2,255,
25537,STATE,3,255,
25550,STATE,4,255,
25557,STATE,5,255,
25581,STATE,6,255,
25589,STATE,7,255,
25590,STATE,0,256,
25611,STATE,1,256,
25628,STATE,2,256,
25634,STATE,3,256,
25653,STATE,4,256,
25664,STATE,5,256,
25684,STATE,6,256,
25684,STATE,7,256,
25703,STATE,1,257,
25705,STATE,0,257,
25732,STATE,2,257,
25743,RAISE,2,400,3000
25744,STATE,3,257,
25745,STATE,4,257,
25757,STATE,5,257,
25778,STATE,6,257,
25779,STATE,7,257,
25802,STATE,0,258,
25819,STATE,1,258,
25834,STATE,2,258,
25835,STATE,3,258,
25855,STATE,4,258,
25865,STATE,6,258,
25866,STATE,5,258,
25891,STATE,7,258,
25905,STATE,0,259,
25909,STATE,1,259,
25935,STATE,2,259,
25945,STATE,3,259,
25959,STATE,4,259,
25970,STATE,5,259,
25981,STATE,7,259,
25984,STATE,6,259,
25994,STATE,0,260,
26013,STATE,1,260,
26022,STATE,2,260,
26039,STATE,3,260,
26047,STATE,4,260,
26057,STATE,5,260,
26078,STATE,6,260,
26092,STATE,7,260,
26104,STATE,0,261,
26112,STATE,1,261,
26123,STATE,2,261,
26139,STATE,3,261,
26144,STATE,4,261,
26153,STATE,5,261,
26179,STATE,6,261,
26181,STATE,7,261,
26195,STATE,0,262,
26204,STATE,1,262,
26230,STATE,3,262,
26232,STATE,2,262,
26240,STATE,4,262,
26253,STATE,5,262,
26277,STATE,7,262,
26281,STATE,6,262,
26298,STATE,0,263,
26305,STATE,1,263,
26334,STATE,2,263,
26341,STATE,4,263,
26343,STATE,3,263,
26359,STATE,5,263,
26383,STATE,6,263,
26383,STATE,7,263,
26400,STATE,0,264,
26411,STATE,1,264,
26424,STATE,2,264,
26442,STATE,3,264,
26460,STATE,4,264,
26468,STATE,5,264,
26480,STATE,6,264,
26494,STATE,7,264,
26503,STATE,0,265,
26505,STATE,1,265,
26533,STATE,3,265,
26535,STATE,2,265,
26549,STATE,4,265,
26557,STATE,5,265,
26569,STATE,6,265,
26581,STATE,7,265,
26596,STATE,0,266,
26614,STATE,1,266,
26617,STATE,2,266,
26646,STATE,3,266,
26654,STATE,4,266,
26662,STATE,5,266,
26681,STATE,6,266,
26689,STATE,7,266,
26693,STATE,0,267,
26707,STATE,1,267,
26727,STATE,2,267,
26731,STATE,3,267,
26747,STATE,4,267,
26769,STATE,5,267,
26774,STATE,6,267,
26785,STATE,7,267,
26804,STATE,1,268,
26807,STATE,0,268,
26824,STATE,2,268,
26841,STATE,3,268,
26853,STATE,4,268,
26862,STATE,5,268,
26871,STATE,6,268,
26888,STATE,7,268,
26898,STATE,0,269,
26921,STATE,1,269,
26924,STATE,2,269,
26935,STATE,3,269,
26946,STATE,4,269,
26969,STATE,5,269,
26973,STATE,6,269,
26989,STATE,7,269,
26995,STATE,0,270,
27016,STATE,1,270,
27022,STATE,2,270,
27036,STATE,3,270,
27043,STATE,4,270,
27068,STATE,6,270,
27069,STATE,5,270,
27091,STATE,7,270,
27098,STATE,0,271,
27120,STATE,1,271,
27133,STATE,2,271,
27134,STATE,3,271,
27159,STATE,4,271,
27165,STATE,5,271,
27166,STATE,6,271,
27188,STATE,7,271,
27197,STATE,0,272,
27207,STATE,1,272,
27210,RAISE,1,400,3000
27220,STATE,2,272,
27233,STATE,3,272,
27248,STATE,4,272,
27262,STATE,5,272,
27277,STATE,6,272,
27282,STATE,7,272,
27302,STATE,0,273,
27306,STATE,1,273,
27317,STATE,2,273,
27339,STATE,3,273,
27354,STATE,4,273,
27369,STATE,5,273,
27382,STATE,6,273,
27395,STATE,7,273,
27409,STATE,0,274,
27415,STATE,1,274,
27426,STATE,2,274,
27433,STATE,3,274,
27448,STATE,4,274,
27454,STATE,5,274,
27478,STATE,6,274,
27495,STATE,7,274,
27508,STATE,0,275,
27515,STATE,1,275,
27519,STATE,2,275,
27546,STATE,3,275,
27556,STATE,4,275,
27565,STATE,5,275,
27572,STATE,6,275,
27578,STATE,7,275,
27591,STATE,0,276,
27616,STATE,1,276,
27617,STATE,2,276,
27627,STATE,3,276,
27643,STATE,4,276,
27667,STATE,5,276,
27680,STATE,6,276,
27694,STATE,7,276,
27700,CLEAR,1,400,3000
27708,STATE,0,277,
27713,STATE,1,277,
27730,STATE,2,277,
27730,STATE,3,277,
27747,STATE,4,277,
27767,STATE,5,277,
27769,STATE,6,277,
27778,STATE,7,277,
27795,STATE,0,278,
27806,STATE,1,278,
27821,STATE,2,278,
27832,STATE,3,278,
27849,STATE,4,278,
27857,STATE,5,278,
27885,STATE,6,278,
27890,STATE,7,278,
27906,STATE,0,279,
27922,STATE,1,279,
27927,STATE,2,279,
27931,STATE,3,279,
27948,STATE,4,279,
27970,STATE,5,279,
27970,STATE,6,279,
27984,STATE,7,279,
27991,STATE,0,280,
28009,STATE,1,280,
28019,STATE,2,280,
28027,STATE,3,280,
28043,STATE,4,280,
28069,STATE,6,280,
28072,STATE,5,280,
28072,RAISE,2,400,3000
28097,STATE,7,280,
28102,STATE,0,281,
28112,STATE,1,281,
28132,STATE,2,281,
28135,STATE,3,281,
28151,STATE,4,281,
28161,STATE,5,281,
28170,STATE,6,281,
28193,STATE,0,282,
28194,STATE,7,281,
28215,STATE,1,282,
28221,STATE,2,282,
28243,STATE,3,282,
28256,STATE,4,282,
28265,STATE,5,282,
28278,STATE,6,282,
28283,STATE,7,282,
28291,STATE,0,283,
28306,STATE,1,283,
28333,STATE,2,283,
28336,STATE,3,283,
28352,STATE,5,283,
28357,STATE,4,283,
28384,STATE,6,283,
28397,STATE,7,283,
28403,STATE,1,284,
28404,STATE,0,284,
28425,STATE,2,284,
28447,STATE,3,284,
28454,STATE,4,284,
28472,STATE,5,284,
28484,STATE,6,284,
28485,STATE,7,284,
28491,STATE,0,285,
28504,STATE,1,285,
28520,STATE,2,285,
28530,STATE,3,285,
28552,STATE,4,285,
28561,STATE,5,285,
28576,STATE,6,285,
28591,STATE,0,286,
28594,STATE,7,285,
28612,STATE,1,286,
